time;gFx;gFy;gFz;TgF
19,896000;-0,2533;0,9457;-0,0999;0,984
19,899000;-0,2555;0,9457;-0,0972;0,984
19,905000;-0,2455;0,9442;-0,1070;0,981
19,908000;-0,2455;0,9464;-0,1075;0,984
19,912000;-0,2482;0,9523;-0,1087;0,990
19,915000;-0,2482;0,9567;-0,1038;0,994
19,920000;-0,2477;0,9613;-0,1085;0,999
19,924000;-0,2485;0,9716;-0,1121;1,009
19,927000;-0,2475;0,9753;-0,1192;1,013
19,931000;-0,2497;0,9814;-0,1195;1,020
19,936000;-0,2463;0,9916;-0,1219;1,029
19,940000;-0,2514;0,9872;-0,1305;1,027
19,944000;-0,2460;0,9868;-0,1287;1,025
19,948000;-0,2416;0,9819;-0,1346;1,020
19,962000;-0,2380;0,9792;-0,1390;1,017
19,968000;-0,2362;0,9755;-0,1385;1,013
19,969000;-0,2326;0,9667;-0,1410;1,004
19,969000;-0,2282;0,9662;-0,1432;1,003
19,970000;-0,2287;0,9591;-0,1451;0,997
19,990000;-0,2243;0,9535;-0,1466;0,990
19,991000;-0,2204;0,9572;-0,1527;0,994
19,992000;-0,2157;0,9567;-0,1605;0,994
19,992000;-0,2182;0,9538;-0,1634;0,992
19,992000;-0,2172;0,9635;-0,1647;1,001
19,992000;-0,2167;0,9616;-0,1725;1,001
19,995000;-0,2165;0,9650;-0,1713;1,004
19,999000;-0,2172;0,9733;-0,1769;1,013
20,003000;-0,2177;0,9762;-0,2006;1,020
20,008000;-0,2162;0,9758;-0,1906;1,017
20,011000;-0,2189;0,9819;-0,1840;1,023
20,015000;-0,2152;0,9880;-0,1808;1,027
20,020000;-0,2121;0,9890;-0,1781;1,027
20,023000;-0,2125;0,9850;-0,1810;1,024
20,028000;-0,2077;0,9833;-0,1786;1,021
20,031000;-0,2069;0,9787;-0,1776;1,016
20,035000;-0,2008;0,9687;-0,1769;1,005
20,039000;-0,1994;0,9626;-0,1776;0,999
20,043000;-0,1979;0,9555;-0,1788;0,992
20,047000;-0,1986;0,9540;-0,1803;0,991
20,051000;-0,1959;0,9467;-0,1747;0,982
20,058000;-0,1959;0,9484;-0,1776;0,985
20,059000;-0,1935;0,9494;-0,1781;0,985
20,064000;-0,1986;0,9482;-0,1820;0,986
20,079000;-0,2011;0,9496;-0,1849;0,988
20,080000;-0,1996;0,9577;-0,1888;0,996
20,080000;-0,2042;0,9628;-0,1881;1,002
20,081000;-0,2045;0,9706;-0,1896;1,010
20,083000;-0,2038;0,9719;-0,1925;1,011
20,090000;-0,2086;0,9794;-0,1974;1,021
20,091000;-0,2086;0,9826;-0,1976;1,024
20,095000;-0,2162;0,9824;-0,1989;1,025
20,098000;-0,2128;0,9789;-0,1996;1,021
20,103000;-0,2169;0,9767;-0,2028;1,021
20,107000;-0,2179;0,9738;-0,2013;1,018
20,111000;-0,2130;0,9670;-0,1959;1,009
20,114000;-0,2152;0,9567;-0,1913;0,999
20,120000;-0,2233;0,9540;-0,1964;0,999
20,122000;-0,2191;0,9552;-0,1915;0,999
20,126000;-0,2255;0,9523;-0,1915;0,997
20,130000;-0,2250;0,9484;-0,1918;0,993
20,134000;-0,2238;0,9489;-0,1923;0,994
20,138000;-0,2272;0,9469;-0,1940;0,993
20,142000;-0,2358;0,9545;-0,1959;1,003
20,146000;-0,2380;0,9557;-0,1930;1,004
20,151000;-0,2387;0,9611;-0,1910;1,009
20,155000;-0,2441;0,9657;-0,1910;1,014
20,158000;-0,2446;0,9667;-0,1913;1,015
20,162000;-0,2470;0,9748;-0,1876;1,023
20,165000;-0,2536;0,9760;-0,1862;1,025
20,176000;-0,2524;0,9667;-0,1874;1,017
20,177000;-0,2570;0,9711;-0,1862;1,022
20,178000;-0,2551;0,9689;-0,1864;1,019
20,182000;-0,2568;0,9689;-0,1825;1,019
20,198000;-0,2624;0,9613;-0,1793;1,013
20,200000;-0,2612;0,9552;-0,1761;1,006
20,200000;-0,2634;0,9555;-0,1796;1,007
20,200000;-0,2639;0,9496;-0,1791;1,002
20,209000;-0,2670;0,9499;-0,1813;1,003
20,210000;-0,2697;0,9489;-0,1793;1,003
20,210000;-0,2665;0,9506;-0,1808;1,004
20,213000;-0,2731;0,9494;-0,1737;1,003
20,217000;-0,2726;0,9535;-0,1744;1,007
20,222000;-0,2722;0,9623;-0,1769;1,016
20,225000;-0,2722;0,9628;-0,1737;1,016
20,230000;-0,2812;0,9650;-0,1717;1,020
20,233000;-0,2768;0,9731;-0,1705;1,026
20,239000;-0,2690;0,9733;-0,1688;1,024
20,241000;-0,2761;0,9775;-0,1654;1,029
20,245000;-0,2722;0,9740;-0,1627;1,024
20,249000;-0,2673;0,9726;-0,1590;1,021
20,255000;-0,2626;0,9704;-0,1561;1,017
20,258000;-0,2568;0,9643;-0,1512;1,009
20,262000;-0,2626;0,9587;-0,1524;1,006
20,265000;-0,2570;0,9547;-0,1490;1,000
20,272000;-0,2548;0,9499;-0,1456;0,994
20,275000;-0,2526;0,9460;-0,1446;0,990
20,278000;-0,2531;0,9484;-0,1473;0,993
20,282000;-0,2516;0,9540;-0,1427;0,997
20,286000;-0,2531;0,9528;-0,1393;0,996
20,297000;-0,2499;0,9591;-0,1402;1,001
20,299000;-0,2497;0,9584;-0,1373;1,000
20,300000;-0,2494;0,9626;-0,1385;1,004
20,320000;-0,2499;0,9692;-0,1375;1,010
20,321000;-0,2468;0,9719;-0,1451;1,013
20,321000;-0,2475;0,9723;-0,1380;1,013
20,321000;-0,2443;0,9689;-0,1383;1,009
20,321000;-0,2463;0,9721;-0,1393;1,012
20,322000;-0,2460;0,9701;-0,1424;1,011
20,325000;-0,2411;0,9662;-0,1417;1,006
20,329000;-0,2397;0,9684;-0,1419;1,008
20,332000;-0,2365;0,9648;-0,1444;1,004
20,337000;-0,2367;0,9621;-0,1434;1,001
20,341000;-0,2323;0,9623;-0,1432;1,000
20,345000;-0,2336;0,9604;-0,1483;0,999
20,349000;-0,2358;0,9628;-0,1534;1,003
20,354000;-0,2326;0,9618;-0,1539;1,001
20,358000;-0,2294;0,9653;-0,1544;1,004
20,360000;-0,2253;0,9635;-0,1576;1,002
20,364000;-0,2301;0,9716;-0,1612;1,011
20,368000;-0,2262;0,9684;-0,1642;1,008
20,373000;-0,2321;0,9772;-0,1661;1,018
20,377000;-0,2431;1,0061;-0,2709;1,070
20,380000;-0,2392;0,9963;-0,1534;1,036
20,384000;-0,2292;0,9750;-0,1371;1,011
20,393000;-0,2279;0,9662;-0,1309;1,001
20,394000;-0,2262;0,9613;-0,1246;0,995
20,399000;-0,2279;0,9557;-0,1246;0,990
20,413000;-0,2211;0,9538;-0,1258;0,987
20,414000;-0,2235;0,9518;-0,1187;0,985
20,415000;-0,2216;0,9499;-0,1197;0,983
20,415000;-0,2270;0,9555;-0,1190;0,989
20,417000;-0,2253;0,9555;-0,1207;0,989
20,423000;-0,2238;0,9643;-0,1253;0,998
20,424000;-0,2336;0,9780;-0,1410;1,015
20,429000;-0,2529;1,0254;-0,1898;1,073
20,432000;-0,2255;0,9731;-0,1253;1,007
20,436000;-0,2262;0,9645;-0,1102;0,997
20,441000;-0,2289;0,9660;-0,1146;0,999
20,444000;-0,2253;0,9653;-0,1204;0,998
20,448000;-0,2296;0,9616;-0,1165;0,995
20,452000;-0,2282;0,9701;-0,1219;1,004
20,456000;-0,2372;0,9777;-0,1388;1,016
20,460000;-0,2397;0,9877;-0,1434;1,026
20,464000;-0,2277;0,9740;-0,1219;1,008
20,467000;-0,2292;0,9648;-0,1158;0,998
20,472000;-0,2299;0,9621;-0,1192;0,996
20,476000;-0,2304;0,9613;-0,1185;0,996
20,480000;-0,2338;0,9635;-0,1244;0,999
20,483000;-0,2414;0,9714;-0,1290;1,009
20,489000;-0,2375;0,9716;-0,1317;1,009
20,492000;-0,2380;0,9662;-0,1251;1,003
20,496000;-0,2397;0,9611;-0,1251;0,998
20,500000;-0,2389;0,9599;-0,1226;0,997
20,506000;-0,2453;0,9618;-0,1229;1,000
20,510000;-0,2468;0,9694;-0,1292;1,009
20,512000;-0,2436;0,9731;-0,1290;1,011
20,516000;-0,2455;0,9704;-0,1334;1,010
20,523000;-0,2533;0,9728;-0,1312;1,014
20,525000;-0,2516;0,9672;-0,1285;1,008
20,532000;-0,2511;0,9653;-0,1270;1,005
20,533000;-0,2485;0,9660;-0,1322;1,006
20,537000;-0,2533;0,9697;-0,1351;1,011
20,549000;-0,2529;0,9719;-0,1349;1,013
20,550000;-0,2582;0,9684;-0,1400;1,012
20,551000;-0,2560;0,9618;-0,1412;1,005
20,551000;-0,2607;0,9562;-0,1371;1,001
20,576000;-0,2595;0,9587;-0,1363;1,002
20,577000;-0,2595;0,9557;-0,1419;1,000
20,577000;-0,2653;0,9557;-0,1495;1,003
20,578000;-0,2678;0,9621;-0,1498;1,010
20,578000;-0,2675;0,9618;-0,1544;1,010
20,578000;-0,2670;0,9611;-0,1564;1,010
20,579000;-0,2729;0,9594;-0,1603;1,010
20,583000;-0,2761;0,9626;-0,1612;1,014
20,588000;-0,2726;0,9687;-0,1612;1,019
20,591000;-0,2736;0,9689;-0,1595;1,019
20,595000;-0,2756;0,9694;-0,1625;1,021
20,599000;-0,2773;0,9672;-0,1612;1,019
20,605000;-0,2792;0,9706;-0,1600;1,023
20,608000;-0,2775;0,9665;-0,1586;1,018
20,611000;-0,2751;0,9653;-0,1581;1,016
20,615000;-0,2773;0,9609;-0,1620;1,013
20,619000;-0,2744;0,9616;-0,1571;1,012
20,623000;-0,2751;0,9572;-0,1561;1,008
20,627000;-0,2729;0,9530;-0,1578;1,004
20,631000;-0,2744;0,9557;-0,1576;1,007
20,634000;-0,2704;0,9528;-0,1566;1,003
20,640000;-0,2704;0,9506;-0,1573;1,001
20,643000;-0,2680;0,9528;-0,1554;1,002
20,646000;-0,2697;0,9540;-0,1583;1,004
20,650000;-0,2656;0,9508;-0,1654;1,001
20,655000;-0,2629;0,9579;-0,1791;1,009
20,659000;-0,2675;0,9599;-0,1742;1,012
20,662000;-0,2714;0,9574;-0,1644;1,009
20,667000;-0,2746;0,9626;-0,1630;1,014
20,671000;-0,2697;0,9638;-0,1598;1,013
20,676000;-0,2717;0,9650;-0,1593;1,015
20,683000;-0,2687;0,9689;-0,1617;1,018
20,684000;-0,2682;0,9657;-0,1630;1,015
20,700000;-0,2719;0,9616;-0,1627;1,012
20,702000;-0,2690;0,9599;-0,1593;1,010
20,703000;-0,2653;0,9599;-0,1630;1,009
20,709000;-0,2629;0,9572;-0,1676;1,007
20,710000;-0,2526;0,9560;-0,1681;1,003
20,710000;-0,2592;0,9589;-0,1681;1,007
20,710000;-0,2563;0,9547;-0,1651;1,002
20,726000;-0,2585;0,9577;-0,1617;1,005
20,727000;-0,2609;0,9611;-0,1647;1,009
20,728000;-0,2575;0,9579;-0,1632;1,005
20,728000;-0,2519;0,9589;-0,1593;1,004
20,733000;-0,2543;0,9616;-0,1600;1,007
20,734000;-0,2573;0,9599;-0,1583;1,006
20,739000;-0,2570;0,9606;-0,1620;1,008
20,742000;-0,2551;0,9618;-0,1615;1,008
20,746000;-0,2548;0,9621;-0,1634;1,009
20,749000;-0,2489;0,9648;-0,1639;1,010
20,753000;-0,2492;0,9621;-0,1620;1,007
20,757000;-0,2480;0,9638;-0,1615;1,008
20,761000;-0,2460;0,9621;-0,1630;1,006
20,765000;-0,2499;0,9645;-0,1622;1,009
20,769000;-0,2480;0,9626;-0,1598;1,007
20,773000;-0,2497;0,9618;-0,1595;1,006
20,777000;-0,2480;0,9618;-0,1586;1,006
20,781000;-0,2433;0,9584;-0,1593;1,002
20,785000;-0,2394;0,9569;-0,1576;0,999
20,789000;-0,2443;0,9587;-0,1571;1,002
20,793000;-0,2450;0,9618;-0,1571;1,005
20,797000;-0,2477;0,9643;-0,1554;1,008
20,801000;-0,2489;0,9670;-0,1588;1,011
20,808000;-0,2480;0,9665;-0,1566;1,010
20,809000;-0,2448;0,9638;-0,1578;1,007
20,813000;-0,2465;0,9650;-0,1634;1,009
20,817000;-0,2472;0,9648;-0,1615;1,009
20,822000;-0,2487;0,9697;-0,1564;1,013
20,825000;-0,2499;0,9650;-0,1534;1,009
20,828000;-0,2468;0,9613;-0,1578;1,005
20,832000;-0,2531;0,9589;-0,1586;1,004
20,837000;-0,2487;0,9609;-0,1559;1,005
20,841000;-0,2494;0,9650;-0,1610;1,010
20,844000;-0,2536;0,9609;-0,1627;1,007
20,848000;-0,2558;0,9645;-0,1598;1,011
20,852000;-0,2597;0,9626;-0,1666;1,011
20,856000;-0,2607;0,9687;-0,1915;1,021
20,860000;-0,2563;0,9618;-0,1742;1,011
20,864000;-0,2514;0,9545;-0,1757;1,003
20,869000;-0,2590;0,9516;-0,1759;1,002
20,873000;-0,2604;0,9550;-0,1722;1,005
20,877000;-0,2602;0,9433;-0,1783;0,995
20,881000;-0,2553;0,9293;-0,1744;0,979
20,884000;-0,2384;0,9411;-0,3393;1,028
20,890000;-0,2362;1,0039;-0,3100;1,077
20,893000;-0,2409;0,9240;-0,0938;0,959
20,897000;-0,2458;0,9394;-0,1094;0,977
20,900000;-0,2463;0,9594;-0,1175;0,997
20,906000;-0,2377;1,0151;-0,2103;1,064
20,909000;-0,2494;1,0085;-0,1586;1,051
20,912000;-0,2543;0,9850;-0,1180;1,024
20,916000;-0,2585;0,9782;-0,1136;1,018
20,923000;-0,2590;0,9626;-0,1278;1,005
20,925000;-0,2570;0,9653;-0,1256;1,007
20,928000;-0,2529;0,9653;-0,1134;1,004
20,932000;-0,2377;0,9990;-0,1539;1,038
20,936000;-0,2485;0,9638;-0,0904;0,999
20,944000;-0,2499;0,9489;-0,0823;0,985
20,945000;-0,2536;0,9440;-0,0787;0,981
20,951000;-0,2521;0,9416;-0,0716;0,977
20,952000;-0,2563;0,9452;-0,0696;0,982
20,963000;-0,2580;0,9506;-0,0740;0,988
20,964000;-0,2602;0,9547;-0,0713;0,992
20,964000;-0,2614;0,9653;-0,0699;1,002
20,968000;-0,2629;0,9699;-0,0708;1,007
20,974000;-0,2634;0,9780;-0,0699;1,015
20,975000;-0,2595;0,9828;-0,0760;1,019
20,980000;-0,2639;0,9826;-0,0777;1,020
20,983000;-0,2626;0,9814;-0,0867;1,020
20,989000;-0,2585;0,9789;-0,0899;1,016
20,991000;-0,2607;0,9745;-0,0985;1,014
20,996000;-0,2590;0,9716;-0,1539;1,017
21,000000;-0,2609;0,9799;-0,1634;1,027
21,004000;-0,2551;0,9731;-0,1011;1,011
21,007000;-0,2548;0,9714;-0,0955;1,009
21,011000;-0,2504;0,9665;-0,0975;1,003
21,015000;-0,2489;0,9628;-0,1036;1,000
21,019000;-0,2460;0,9631;-0,1058;1,000
21,024000;-0,2441;0,9606;-0,1031;0,996
21,028000;-0,2446;0,9591;-0,1119;0,996
21,032000;-0,2514;0,9606;-0,3665;1,058
21,035000;-0,2529;0,9740;-0,0889;1,010
21,047000;-0,2543;0,9797;-0,0738;1,015
21,048000;-0,2529;0,9836;-0,0843;1,019
21,051000;-0,2499;0,9767;-0,0933;1,013
21,052000;-0,2514;0,9740;-0,0982;1,011
21,070000;-0,2436;0,9758;-0,1068;1,011
21,071000;-0,2394;0,9545;-0,1671;0,998
21,072000;-0,2331;0,9567;-0,1200;0,992
21,072000;-0,2443;0,9765;-0,1043;1,012
21,072000;-0,2475;0,9802;-0,1011;1,016
21,075000;-0,2409;0,9762;-0,1051;1,011
21,080000;-0,2424;0,9792;-0,1107;1,015
21,083000;-0,2397;0,9633;-0,1417;1,003
21,087000;-0,2367;0,9626;-0,1373;1,001
21,092000;-0,2377;0,9726;-0,1072;1,007
21,095000;-0,2419;0,9726;-0,1077;1,008
21,099000;-0,2428;0,9714;-0,1151;1,008
21,103000;-0,2414;0,9667;-0,1300;1,005
21,108000;-0,2355;0,9599;-0,1368;0,998
21,112000;-0,2397;0,9618;-0,1234;0,999
21,115000;-0,2416;0,9677;-0,1246;1,005
21,119000;-0,2414;0,9665;-0,1278;1,004
21,123000;-0,2397;0,9633;-0,1378;1,002
21,127000;-0,2404;0,9657;-0,1353;1,004
21,131000;-0,2406;0,9689;-0,1349;1,007
21,134000;-0,2421;0,9679;-0,1329;1,007
21,139000;-0,2416;0,9660;-0,1363;1,005
21,143000;-0,2426;0,9692;-0,1429;1,009
21,147000;-0,2446;0,9689;-0,1461;1,010
21,151000;-0,2433;0,9675;-0,1437;1,008
21,157000;-0,2475;0,9709;-0,1485;1,013
21,160000;-0,2472;0,9655;-0,1510;1,008
21,163000;-0,2433;0,9672;-0,1500;1,009
21,168000;-0,2487;0,9628;-0,1524;1,006
21,170000;-0,2453;0,9633;-0,1495;1,005
21,182000;-0,2487;0,9682;-0,1505;1,011
21,184000;-0,2487;0,9623;-0,1561;1,006
21,184000;-0,2507;0,9640;-0,1581;1,009
21,187000;-0,2509;0,9596;-0,1576;1,004
21,204000;-0,2511;0,9587;-0,1634;1,004
21,205000;-0,2487;0,9604;-0,1639;1,006
21,205000;-0,2529;0,9628;-0,1698;1,010
21,206000;-0,2546;0,9589;-0,1691;1,006
21,206000;-0,2529;0,9613;-0,1700;1,008
21,210000;-0,2541;0,9611;-0,1727;1,009
21,214000;-0,2580;0,9599;-0,1744;1,009
21,218000;-0,2570;0,9616;-0,1730;1,010
21,223000;-0,2575;0,9579;-0,1752;1,007
21,226000;-0,2587;0,9589;-0,1735;1,008
21,230000;-0,2580;0,9645;-0,1771;1,014
21,234000;-0,2599;0,9582;-0,1798;1,009
21,240000;-0,2614;0,9567;-0,1818;1,008
21,242000;-0,2599;0,9584;-0,1827;1,010
21,247000;-0,2639;0,9626;-0,1835;1,015
21,250000;-0,2624;0,9572;-0,1886;1,010
21,255000;-0,2599;0,9582;-0,1879;1,010
21,259000;-0,2660;0,9594;-0,1849;1,013
21,262000;-0,2631;0,9584;-0,1847;1,011
21,266000;-0,2604;0,9613;-0,1893;1,014
21,270000;-0,2614;0,9611;-0,1874;1,013
21,283000;-0,2636;0,9565;-0,1825;1,009
21,290000;-0,2646;0,9569;-0,1871;1,010
21,290000;-0,2675;0,9574;-0,1886;1,012
21,291000;-0,2624;0,9560;-0,1879;1,009
21,292000;-0,2641;0,9577;-0,1910;1,012
21,293000;-0,2636;0,9557;-0,1891;1,009
21,299000;-0,2653;0,9604;-0,1893;1,014
21,301000;-0,2639;0,9574;-0,1871;1,011
21,308000;-0,2631;0,9582;-0,1854;1,011
21,311000;-0,2582;0,9557;-0,1886;1,008
21,314000;-0,2607;0,9572;-0,1874;1,010
21,318000;-0,2612;0,9606;-0,1852;1,013
21,323000;-0,2580;0,9611;-0,1827;1,012
21,326000;-0,2587;0,9574;-0,1825;1,008
21,329000;-0,2599;0,9594;-0,1871;1,011
21,333000;-0,2599;0,9582;-0,1830;1,010
21,337000;-0,2524;0,9609;-0,1827;1,010
21,341000;-0,2529;0,9589;-0,1845;1,009
21,345000;-0,2587;0,9547;-0,1813;1,006
21,349000;-0,2511;0,9589;-0,1805;1,008
21,353000;-0,2470;0,9569;-0,1783;1,004
21,357000;-0,2487;0,9618;-0,1727;1,008
21,361000;-0,2480;0,9606;-0,1776;1,008
21,364000;-0,2507;0,9616;-0,1742;1,009
21,369000;-0,2460;0,9601;-0,1764;1,007
21,373000;-0,2446;0,9631;-0,1730;1,009
21,377000;-0,2414;0,9594;-0,1722;1,004
21,380000;-0,2443;0,9621;-0,1761;1,008
21,384000;-0,2421;0,9613;-0,1678;1,005
21,391000;-0,2377;0,9623;-0,1720;1,006
21,394000;-0,2387;0,9628;-0,1676;1,006
21,397000;-0,2414;0,9667;-0,1686;1,011
21,400000;-0,2372;0,9609;-0,1666;1,004
21,405000;-0,2348;0,9626;-0,1671;1,005
21,409000;-0,2323;0,9621;-0,1664;1,004
21,413000;-0,2306;0,9648;-0,1669;1,006
21,417000;-0,2336;0,9633;-0,1659;1,005
21,420000;-0,2336;0,9660;-0,1634;1,007
21,430000;-0,2345;0,9650;-0,1627;1,006
21,431000;-0,2301;0,9660;-0,1642;1,007
21,433000;-0,2321;0,9628;-0,1622;1,004
21,437000;-0,2309;0,9675;-0,1739;1,010
21,449000;-0,2328;0,9753;-0,1827;1,019
21,450000;-0,2301;0,9684;-0,1583;1,008
21,450000;-0,2377;0,9638;-0,1532;1,004
21,454000;-0,2355;0,9631;-0,1478;1,002
21,459000;-0,2338;0,9606;-0,1476;1,000
21,460000;-0,2350;0,9650;-0,1444;1,004
21,464000;-0,2375;0,9606;-0,1437;1,000
21,469000;-0,2402;0,9631;-0,1466;1,003
21,473000;-0,2394;0,9623;-0,1417;1,002
21,476000;-0,2375;0,9621;-0,1451;1,002
21,480000;-0,2455;0,9709;-0,1454;1,012
21,484000;-0,2538;0,9828;-0,1622;1,028
21,491000;-0,2492;0,9809;-0,1568;1,024
21,493000;-0,2436;0,9633;-0,1407;1,004
21,497000;-0,2446;0,9618;-0,1356;1,002
21,500000;-0,2421;0,9618;-0,1334;1,001
21,504000;-0,2458;0,9589;-0,1336;0,999
21,509000;-0,2475;0,9589;-0,1336;0,999
21,512000;-0,2519;0,9631;-0,1373;1,005
21,516000;-0,2565;0,9748;-0,1490;1,019
21,520000;-0,2553;0,9748;-0,1458;1,018
21,529000;-0,2531;0,9623;-0,1300;1,004
21,535000;-0,2563;0,9582;-0,1331;1,001
21,536000;-0,2543;0,9579;-0,1302;1,000
21,536000;-0,2529;0,9616;-0,1300;1,003
21,548000;-0,2609;0,9697;-0,1375;1,014
21,549000;-0,2573;0,9704;-0,1380;1,013
21,550000;-0,2607;0,9606;-0,1363;1,005
21,552000;-0,2573;0,9567;-0,1307;0,999
21,559000;-0,2575;0,9572;-0,1334;1,000
21,560000;-0,2597;0,9567;-0,1363;1,001
21,564000;-0,2631;0,9648;-0,1388;1,010
21,567000;-0,2614;0,9657;-0,1402;1,010
21,571000;-0,2651;0,9760;-0,1432;1,021
21,577000;-0,2648;0,9782;-0,1495;1,024
21,580000;-0,2612;0,9894;-0,1720;1,038
21,583000;-0,2634;0,9902;-0,1432;1,035
21,587000;-0,2631;0,9789;-0,1285;1,022
21,592000;-0,2560;0,9745;-0,1202;1,015
21,596000;-0,2558;0,9662;-0,1231;1,007
21,600000;-0,2502;0,9572;-0,1163;0,996
21,603000;-0,2492;0,9560;-0,1197;0,995
21,609000;-0,2463;0,9577;-0,1138;0,995
21,615000;-0,2477;0,9562;-0,1107;0,994
21,615000;-0,2465;0,9477;-0,1129;0,986
21,619000;-0,2529;0,9484;-0,1158;0,988
21,625000;-0,2497;0,9516;-0,1114;0,990
21,627000;-0,2499;0,9587;-0,1124;0,997
21,632000;-0,2502;0,9635;-0,1134;1,002
21,635000;-0,2526;0,9640;-0,1187;1,004
21,648000;-0,2509;0,9645;-0,1202;1,004
21,656000;-0,2507;0,9714;-0,1261;1,011
21,657000;-0,2470;0,9736;-0,1309;1,013
21,657000;-0,2514;0,9760;-0,1422;1,018
21,657000;-0,2511;0,9828;-0,2067;1,035
21,669000;-0,2511;0,9855;-0,1209;1,024
21,670000;-0,2533;0,9836;-0,1182;1,023
21,671000;-0,2531;0,9789;-0,1204;1,018
21,671000;-0,2546;0,9706;-0,1151;1,010
21,680000;-0,2489;0,9662;-0,1182;1,005
21,681000;-0,2468;0,9638;-0,1168;1,002
21,683000;-0,2477;0,9550;-0,1224;0,994
21,687000;-0,2470;0,9535;-0,1229;0,993
21,691000;-0,2397;0,9384;-0,1818;0,985
21,695000;-0,2414;0,9496;-0,1380;0,989
21,699000;-0,2453;0,9626;-0,1251;1,001
21,703000;-0,2465;0,9699;-0,1273;1,009
21,708000;-0,2470;0,9694;-0,1283;1,009
21,710000;-0,2438;0,9726;-0,1297;1,011
21,715000;-0,2485;0,9736;-0,1300;1,013
21,718000;-0,2460;0,9765;-0,1373;1,016
21,724000;-0,2438;0,9721;-0,1554;1,014
21,727000;-0,2421;0,9699;-0,1517;1,011
21,731000;-0,2487;0,9750;-0,1397;1,016
21,734000;-0,2399;0,9787;-0,1334;1,016
21,738000;-0,2433;0,9731;-0,1405;1,013
21,743000;-0,2414;0,9709;-0,1400;1,010
21,746000;-0,2392;0,9677;-0,1383;1,006
21,750000;-0,2453;0,9645;-0,1410;1,005
21,754000;-0,2375;0,9567;-0,1483;0,997
21,759000;-0,2375;0,9555;-0,1544;0,997
21,763000;-0,2392;0,9545;-0,1507;0,995
21,767000;-0,2436;0,9577;-0,1480;0,999
21,770000;-0,2380;0,9574;-0,1471;0,997
21,780000;-0,2436;0,9547;-0,1495;0,997
21,781000;-0,2448;0,9533;-0,1691;0,999
21,783000;-0,2397;0,9547;-0,1710;0,999
21,786000;-0,2514;0,9677;-0,1568;1,012
21,799000;-0,2485;0,9621;-0,1742;1,009
21,801000;-0,2526;0,9711;-0,1737;1,018
21,801000;-0,2531;0,9638;-0,1698;1,011
21,803000;-0,2553;0,9567;-0,1769;1,006
21,808000;-0,2619;0,9621;-0,1722;1,012
21,810000;-0,2675;0,9582;-0,1791;1,011
21,815000;-0,2717;0,9648;-0,1771;1,018
21,818000;-0,2775;0,9628;-0,1769;1,018
21,821000;-0,2739;0,9582;-0,1813;1,013
21,826000;-0,2856;0,9496;-0,1818;1,008
21,830000;-0,2871;0,9523;-0,1847;1,012
21,834000;-0,2883;0,9538;-0,1830;1,013
21,837000;-0,2665;0,9609;-0,3755;1,065
21,841000;-0,2678;0,9824;-0,2365;1,045
21,846000;-0,2653;0,9254;-0,1285;0,971
21,849000;-0,2729;0,9369;-0,1429;0,986
21,853000;-0,2834;0,9716;-0,2121;1,034
21,860000;-0,2829;0,9909;-0,1942;1,049
21,863000;-0,2636;0,9719;-0,1490;1,018
21,865000;-0,2612;0,9736;-0,1407;1,018
21,869000;-0,2599;0,9762;-0,1415;1,020
21,875000;-0,2612;0,9804;-0,1449;1,025
21,878000;-0,2599;0,9777;-0,1451;1,022
21,882000;-0,2538;0,9640;-0,1380;1,006
21,885000;-0,2509;0,9594;-0,1319;1,000
21,889000;-0,2468;0,9543;-0,1236;0,993
21,895000;-0,2448;0,9435;-0,1209;0,982
21,897000;-0,2455;0,9464;-0,1236;0,986
21,901000;-0,2477;0,9435;-0,1197;0,983
21,906000;-0,2426;0,9440;-0,1104;0,981
21,911000;-0,2431;0,9526;-0,1109;0,989
21,912000;-0,2443;0,9591;-0,1107;0,996
21,917000;-0,2438;0,9684;-0,1060;1,004
21,920000;-0,2477;0,9721;-0,1068;1,009
21,924000;-0,2499;0,9775;-0,1063;1,014
21,929000;-0,2463;0,9816;-0,1016;1,017
21,932000;-0,2494;0,9902;-0,1041;1,026
21,936000;-0,2477;0,9858;-0,1058;1,022
21,941000;-0,2450;0,9868;-0,1109;1,023
21,944000;-0,2431;0,9833;-0,1085;1,019
21,948000;-0,2411;0,9816;-0,1141;1,017
21,952000;-0,2438;0,9709;-0,1121;1,007
21,956000;-0,2372;0,9633;-0,1158;0,999
21,960000;-0,2328;0,9618;-0,1214;0,997
21,964000;-0,2311;0,9640;-0,1200;0,999
21,968000;-0,2333;0,9574;-0,1234;0,993
21,972000;-0,2294;0,9552;-0,1285;0,991
21,976000;-0,2272;0,9560;-0,1327;0,992
21,980000;-0,2296;0,9621;-0,1366;0,998
21,984000;-0,2260;0,9689;-0,1461;1,006
21,988000;-0,2299;0,9765;-0,1622;1,016
21,997000;-0,2294;0,9762;-0,1576;1,015
21,998000;-0,2265;0,9792;-0,1471;1,016
22,005000;-0,2223;0,9782;-0,1468;1,014
22,006000;-0,2240;0,9816;-0,1422;1,017
22,018000;-0,2245;0,9828;-0,1437;1,018
22,019000;-0,2260;0,9809;-0,1485;1,017
22,020000;-0,2257;0,9780;-0,1483;1,015
22,020000;-0,2213;0,9758;-0,1537;1,012
22,028000;-0,2211;0,9723;-0,1586;1,010
